dataset,column_name,bronze_type,silver_type,transformation,nulls_before,nulls_after,conversion_errors,special_values_handled,status,reason
municipalidades_2022,P56,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P56_T,object,Int64,cast_to_integer_nullable,1662,1662.0,0,0,OK,
municipalidades_2022,P56_A,object,Int64,cast_to_integer_nullable,1662,1662.0,0,0,OK,
municipalidades_2022,P57_1,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P57_1_1,object,Int64,cast_to_integer_nullable,1841,1841.0,0,0,OK,
municipalidades_2022,P57_2,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P57_2_1,object,Int64,cast_to_integer_nullable,1711,1711.0,0,0,OK,
municipalidades_2022,P57_3,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P57_3_1,object,Int64,cast_to_integer_nullable,1849,1849.0,0,0,OK,
municipalidades_2022,P57_4,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P57_4_1,object,Int64,cast_to_integer_nullable,1796,1796.0,0,0,OK,
municipalidades_2022,P57_5,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P57_5_1,object,Int64,cast_to_integer_nullable,1850,1850.0,0,0,OK,
municipalidades_2022,P57_6,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P57_6_1,object,Int64,cast_to_integer_nullable,1863,1863.0,0,0,OK,
municipalidades_2022,P57_6_O,object,object,kept_without_explicit_rule,1863,1863.0,0,0,OK,
municipalidades_2022,P58_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P58_1_1,object,Int64,cast_to_integer_nullable,1744,1744.0,0,0,OK,
municipalidades_2022,P58_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P58_2_1,object,Int64,cast_to_integer_nullable,1805,1805.0,0,0,OK,
municipalidades_2022,P58_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P58_3_1,object,Int64,cast_to_integer_nullable,1779,1779.0,0,0,OK,
municipalidades_2022,P58_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P58_4_1,object,Int64,cast_to_integer_nullable,1812,1812.0,0,0,OK,
municipalidades_2022,P58_4_O,object,object,kept_without_explicit_rule,1812,1812.0,0,0,OK,
municipalidades_2022,P59_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P59_1_1,object,Int64,cast_to_integer_nullable,786,786.0,0,0,OK,
municipalidades_2022,P59_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P59_2_1,object,Int64,cast_to_integer_nullable,1300,1300.0,0,0,OK,
municipalidades_2022,P59_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P59_3_1,object,Int64,cast_to_integer_nullable,1469,1469.0,0,0,OK,
municipalidades_2022,P59_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P59_4_1,object,Int64,cast_to_integer_nullable,1168,1168.0,0,0,OK,
municipalidades_2022,P59_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P59_5_1,object,Int64,cast_to_integer_nullable,1431,1431.0,0,0,OK,
municipalidades_2022,P59_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P59_6_1,object,Int64,cast_to_integer_nullable,1698,1698.0,0,0,OK,
municipalidades_2022,P59_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P59_7_1,object,Int64,cast_to_integer_nullable,1782,1782.0,0,0,OK,
municipalidades_2022,P59_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P59_8_1,object,Int64,cast_to_integer_nullable,1699,1699.0,0,0,OK,
municipalidades_2022,P59_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P59_9_1,object,Int64,cast_to_integer_nullable,1678,1678.0,0,0,OK,
municipalidades_2022,P59_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P59_10_1,object,Int64,cast_to_integer_nullable,1861,1861.0,0,0,OK,
municipalidades_2022,P59_11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P59_11_1,object,Int64,cast_to_integer_nullable,1726,1726.0,0,0,OK,
municipalidades_2022,P59_11_O,object,object,kept_without_explicit_rule,1726,1726.0,0,0,OK,
municipalidades_2022,P60A_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P60A_1_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60A_1_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60A_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60A_2_1,object,Int64,cast_to_integer_nullable,764,764.0,0,0,OK,
municipalidades_2022,P60A_2_2,object,Int64,cast_to_integer_nullable,764,764.0,0,0,OK,
municipalidades_2022,P60A_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60A_3_1,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P60A_3_2,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P60A_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60A_4_1,object,Int64,cast_to_integer_nullable,1697,1697.0,0,0,OK,
municipalidades_2022,P60A_4_2,object,Int64,cast_to_integer_nullable,1697,1697.0,0,0,OK,
municipalidades_2022,P60A_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60A_5_1,object,Int64,cast_to_integer_nullable,1783,1783.0,0,0,OK,
municipalidades_2022,P60A_5_2,object,Int64,cast_to_integer_nullable,1783,1783.0,0,0,OK,
municipalidades_2022,P60A_5_O,object,object,kept_without_explicit_rule,1783,1783.0,0,0,OK,
municipalidades_2022,P60B_1A_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60B_1_1,object,Int64,cast_to_integer_nullable,1,1.0,0,0,OK,
municipalidades_2022,P60B_2A_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60B_2_1,object,Int64,cast_to_integer_nullable,913,913.0,0,0,OK,
municipalidades_2022,P60B_3A_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60B_3_1,object,Int64,cast_to_integer_nullable,192,192.0,0,0,OK,
municipalidades_2022,P60B_4A_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60B_4_1,object,Int64,cast_to_integer_nullable,402,402.0,0,0,OK,
municipalidades_2022,P60B_5A_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60B_5_1,object,Int64,cast_to_integer_nullable,1559,1559.0,0,0,OK,
municipalidades_2022,P60B_6A_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60B_6_1,object,Int64,cast_to_integer_nullable,570,570.0,0,0,OK,
municipalidades_2022,P60B_7A_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P60B_7_1,object,Int64,cast_to_integer_nullable,628,628.0,0,0,OK,
municipalidades_2022,P60B_T_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P61,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P61_1,object,Int64,cast_to_integer_nullable,784,784.0,0,0,OK,
municipalidades_2022,P61_2,object,Int64,cast_to_integer_nullable,784,784.0,0,0,OK,
municipalidades_2022,P62,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P62_1,object,Int64,cast_to_integer_nullable,264,264.0,0,0,OK,
municipalidades_2022,P63,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P64,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P64_1,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_1_1,object,Int64,cast_to_integer_nullable,570,570.0,0,0,OK,
municipalidades_2022,P64_2,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_2_1,object,Int64,cast_to_integer_nullable,997,997.0,0,0,OK,
municipalidades_2022,P64_3,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_3_1,object,Int64,cast_to_integer_nullable,939,939.0,0,0,OK,
municipalidades_2022,P64_4,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_4_1,object,Int64,cast_to_integer_nullable,1359,1359.0,0,0,OK,
municipalidades_2022,P64_5,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_5_1,object,Int64,cast_to_integer_nullable,1340,1340.0,0,0,OK,
municipalidades_2022,P64_6,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_6_1,object,Int64,cast_to_integer_nullable,1343,1343.0,0,0,OK,
municipalidades_2022,P64_7,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_7_1,object,Int64,cast_to_integer_nullable,1693,1693.0,0,0,OK,
municipalidades_2022,P64_8,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_8_1,object,Int64,cast_to_integer_nullable,1663,1663.0,0,0,OK,
municipalidades_2022,P64_9,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_9_1,object,Int64,cast_to_integer_nullable,1605,1605.0,0,0,OK,
municipalidades_2022,P64_10,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_10_1,object,Int64,cast_to_integer_nullable,1672,1672.0,0,0,OK,
municipalidades_2022,P64_11,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_11_1,object,Int64,cast_to_integer_nullable,1624,1624.0,0,0,OK,
municipalidades_2022,P64_12,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_12_1,object,Int64,cast_to_integer_nullable,1444,1444.0,0,0,OK,
municipalidades_2022,P64_13,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_13_1,object,Int64,cast_to_integer_nullable,1749,1749.0,0,0,OK,
municipalidades_2022,P64_14,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_14_1,object,Int64,cast_to_integer_nullable,1424,1424.0,0,0,OK,
municipalidades_2022,P64_15,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_15_1,object,Int64,cast_to_integer_nullable,1570,1570.0,0,0,OK,
municipalidades_2022,P64_16,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_16_1,object,Int64,cast_to_integer_nullable,1407,1407.0,0,0,OK,
municipalidades_2022,P64_17,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_17_1,object,Int64,cast_to_integer_nullable,1360,1360.0,0,0,OK,
municipalidades_2022,P64_18,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_18_1,object,Int64,cast_to_integer_nullable,1802,1802.0,0,0,OK,
municipalidades_2022,P64_18_O,object,object,kept_without_explicit_rule,1802,1802.0,0,0,OK,
municipalidades_2022,P64_19,object,Int64,cast_to_integer_nullable,479,479.0,0,0,OK,
municipalidades_2022,P64_19_1,object,Int64,cast_to_integer_nullable,1689,1689.0,0,0,OK,
municipalidades_2022,P66_1,object,Int64,cast_to_integer_nullable,1368,1368.0,0,0,OK,
municipalidades_2022,P66_1_1,object,Int64,cast_to_integer_nullable,1865,1865.0,0,0,OK,
municipalidades_2022,P66_2,object,Int64,cast_to_integer_nullable,1368,1368.0,0,0,OK,
municipalidades_2022,P66_2_1,object,Int64,cast_to_integer_nullable,1706,1706.0,0,0,OK,
municipalidades_2022,P66_3,object,Int64,cast_to_integer_nullable,1368,1368.0,0,0,OK,
municipalidades_2022,P66_3_1,object,Int64,cast_to_integer_nullable,1596,1596.0,0,0,OK,
municipalidades_2022,P66_4,object,Int64,cast_to_integer_nullable,1368,1368.0,0,0,OK,
municipalidades_2022,P66_4_1,object,Int64,cast_to_integer_nullable,1821,1821.0,0,0,OK,
municipalidades_2022,P66_5,object,Int64,cast_to_integer_nullable,1368,1368.0,0,0,OK,
municipalidades_2022,P66_5_1,object,Int64,cast_to_integer_nullable,1827,1827.0,0,0,OK,
municipalidades_2022,P66_6,object,Int64,cast_to_integer_nullable,1368,1368.0,0,0,OK,
municipalidades_2022,P66_6_1,object,object,kept_without_explicit_rule,1859,1859.0,0,0,OK,
municipalidades_2022,P66_7,object,Int64,cast_to_integer_nullable,1368,1368.0,0,0,OK,
municipalidades_2022,P66_7_1,object,Int64,cast_to_integer_nullable,1846,1846.0,0,0,OK,
municipalidades_2022,P66_8,object,Int64,cast_to_integer_nullable,1368,1368.0,0,0,OK,
municipalidades_2022,P66_8_1,object,Int64,cast_to_integer_nullable,1817,1817.0,0,0,OK,
municipalidades_2022,P66_9,object,Int64,cast_to_integer_nullable,1368,1368.0,0,0,OK,
municipalidades_2022,P66_9_1,object,Int64,cast_to_integer_nullable,1783,1783.0,0,0,OK,
municipalidades_2022,P66_10,object,Int64,cast_to_integer_nullable,1368,1368.0,0,0,OK,
municipalidades_2022,P66_10_1,object,Int64,cast_to_integer_nullable,1826,1826.0,0,0,OK,
municipalidades_2022,P67_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P67_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P67_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P67_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P67_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P67_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P67_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P67_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P67_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P67_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P67_11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P67_11_O,object,object,kept_without_explicit_rule,1768,1768.0,0,0,OK,
municipalidades_2022,P67_12,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P68_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P68_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P68_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P68_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P68_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P68_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P68_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P68_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P68_11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P68_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P68_8_O,object,object,kept_without_explicit_rule,1849,1849.0,0,0,OK,
municipalidades_2022,P68_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P69_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P69_1_T,object,Int64,cast_to_integer_nullable,672,672.0,0,0,OK,
municipalidades_2022,P69_1_M,object,Int64,cast_to_integer_nullable,672,672.0,0,0,OK,
municipalidades_2022,P69_1_H,object,Int64,cast_to_integer_nullable,672,672.0,0,0,OK,
municipalidades_2022,P69_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P69_2_T,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P69_2_M,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P69_2_H,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70_1,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_1_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_1_2,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_1_3,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_2,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_2_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_2_2,object,Int64,cast_to_integer_nullable,745,745.0,0,0,OK,
municipalidades_2022,P70A_2_3,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_3,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_3_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_3_2,object,Int64,cast_to_integer_nullable,746,746.0,0,0,OK,
municipalidades_2022,P70A_3_3,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_4,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_4_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_4_2,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_4_3,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_5,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_5_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_5_2,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_5_3,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_5_O,object,object,kept_without_explicit_rule,1856,1856.0,0,0,OK,
municipalidades_2022,P70_6,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_6_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_6_2,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_6_3,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_7,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_7_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_7_2,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_7_3,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_8,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_8_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_8_2,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_8_3,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_8_O,object,object,kept_without_explicit_rule,1784,1784.0,0,0,OK,
municipalidades_2022,P70_9,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_9_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_9_2,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_9_3,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_10,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_10_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_10_2,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_10_3,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_11,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_11_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_11_2,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_11_3,object,object,kept_without_explicit_rule,744,744.0,0,0,OK,
municipalidades_2022,P70A_11_O,object,object,kept_without_explicit_rule,1847,1847.0,0,0,OK,
municipalidades_2022,P70_12,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_12_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_13,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_13_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_14,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_14_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_15,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_15_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70_16,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P70A_16_1,object,Int64,cast_to_integer_nullable,744,744.0,0,0,OK,
municipalidades_2022,P70A_16_O,object,object,kept_without_explicit_rule,1804,1804.0,0,0,OK,
municipalidades_2022,P71,object,object,kept_without_explicit_rule,672,672.0,0,0,OK,
municipalidades_2022,P71_1,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_1,object,Int64,cast_to_integer_nullable,1407,1407.0,0,0,OK,
municipalidades_2022,P71_2,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_2,object,Int64,cast_to_integer_nullable,1285,1285.0,0,0,OK,
municipalidades_2022,P71_3,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_3,object,Int64,cast_to_integer_nullable,1505,1505.0,0,0,OK,
municipalidades_2022,P71_4,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_4,object,Int64,cast_to_integer_nullable,1620,1620.0,0,0,OK,
municipalidades_2022,P71_5,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_5,object,Int64,cast_to_integer_nullable,1531,1531.0,0,0,OK,
municipalidades_2022,P71_6,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_6,object,Int64,cast_to_integer_nullable,982,982.0,0,0,OK,
municipalidades_2022,P71_7,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_7,object,Int64,cast_to_integer_nullable,1519,1519.0,0,0,OK,
municipalidades_2022,P71_8,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_8,object,Int64,cast_to_integer_nullable,1133,1133.0,0,0,OK,
municipalidades_2022,P71_9,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_9,object,Int64,cast_to_integer_nullable,1415,1415.0,0,0,OK,
municipalidades_2022,P71_10,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_10,object,Int64,cast_to_integer_nullable,1043,1043.0,0,0,OK,
municipalidades_2022,P71_11,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_11,object,Int64,cast_to_integer_nullable,1658,1658.0,0,0,OK,
municipalidades_2022,P71_12,object,Int64,cast_to_integer_nullable,811,811.0,0,0,OK,
municipalidades_2022,P71A_12,object,Int64,cast_to_integer_nullable,1776,1776.0,0,0,OK,
municipalidades_2022,P71A_12_O,object,object,kept_without_explicit_rule,1776,1776.0,0,0,OK,
municipalidades_2022,P72A,object,Int64,cast_to_integer_nullable,676,676.0,0,0,OK,
municipalidades_2022,P72A_1,object,Int64,cast_to_integer_nullable,682,682.0,0,0,OK,
municipalidades_2022,P72A_2,object,Int64,cast_to_integer_nullable,683,683.0,0,0,OK,
municipalidades_2022,P72B,object,Int64,cast_to_integer_nullable,678,678.0,0,0,OK,
municipalidades_2022,P72B_1,object,Int64,cast_to_integer_nullable,798,798.0,0,0,OK,
municipalidades_2022,P73_1,object,object,kept_without_explicit_rule,798,798.0,0,0,OK,
municipalidades_2022,P73_2,object,Int64,cast_to_integer_nullable,799,799.0,0,0,OK,
municipalidades_2022,P73_3,object,Int64,cast_to_integer_nullable,798,798.0,0,0,OK,
municipalidades_2022,P73_4,object,Int64,cast_to_integer_nullable,799,799.0,0,0,OK,
municipalidades_2022,P73_4_O,object,object,kept_without_explicit_rule,1867,1867.0,0,0,OK,
municipalidades_2022,P74,object,Int64,cast_to_integer_nullable,798,798.0,0,0,OK,
municipalidades_2022,P75,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P76_1,object,Int64,cast_to_integer_nullable,195,195.0,0,0,OK,
municipalidades_2022,P76A_1,object,Int64,cast_to_integer_nullable,309,309.0,0,0,OK,
municipalidades_2022,P76_2,object,Int64,cast_to_integer_nullable,195,195.0,0,0,OK,
municipalidades_2022,P76A_2,object,Int64,cast_to_integer_nullable,870,870.0,0,0,OK,
municipalidades_2022,P76_3,object,Int64,cast_to_integer_nullable,195,195.0,0,0,OK,
municipalidades_2022,P76A_3,object,Int64,cast_to_integer_nullable,900,900.0,0,0,OK,
municipalidades_2022,P76_4,object,Int64,cast_to_integer_nullable,195,195.0,0,0,OK,
municipalidades_2022,P76A_4,object,Int64,cast_to_integer_nullable,816,816.0,0,0,OK,
municipalidades_2022,P76_5,object,Int64,cast_to_integer_nullable,195,195.0,0,0,OK,
municipalidades_2022,P76A_5,object,Int64,cast_to_integer_nullable,1112,1112.0,0,0,OK,
municipalidades_2022,P76_6,object,Int64,cast_to_integer_nullable,195,195.0,0,0,OK,
municipalidades_2022,P76_7,object,Int64,cast_to_integer_nullable,195,195.0,0,0,OK,
municipalidades_2022,P77_1,object,object,kept_without_explicit_rule,263,263.0,0,0,OK,
municipalidades_2022,P77_2,object,Int64,cast_to_integer_nullable,263,263.0,0,0,OK,
municipalidades_2022,P77_3,object,Int64,cast_to_integer_nullable,263,263.0,0,0,OK,
municipalidades_2022,P77_4,object,Int64,cast_to_integer_nullable,1806,1806.0,0,0,OK,
municipalidades_2022,P78_1,object,object,kept_without_explicit_rule,376,376.0,0,0,OK,
municipalidades_2022,P78_2,object,Int64,cast_to_integer_nullable,376,376.0,0,0,OK,
